rewire_id,text,label
kenya2022_english-3086,[USER] But he's gained the votes of all MUNGIKU gang in mt Kenya and Rift valley.Over 25k votes,
kenya2022_english-3087,"[USER] Kenya we glorify our oppressors, we even take selfies with them and post online as big achievement",
kenya2022_english-3088,[USER] So the natural reaction is to invade and take over an entire country? SMH,
kenya2022_english-3089,[USER] [USER] May be someday the human race will reject the lie that is multiple races,
kenya2022_english-3090,[USER] Kikuyus are collectors. These ones are going to collect. And they have no qualms with what they collect- ask the homegurads who would collect and deliver to the colonialists.,
kenya2022_english-3091,"[USER] LaMada,LaMurder,,those are the greatest terrorists we have,the LaMada plotters",
kenya2022_english-3092,[USER] What has Ukraine done to Russia. If USA or NATO is the aggressor then let Russia go attack them,
kenya2022_english-3093,[USER] Jumwa has been hiding since she killed that poor guy. 🤣🤣🤣,
kenya2022_english-3094,RT [USER]: [USER] Do your research....Poland is the most racist country....not Ukraine,
kenya2022_english-3095,[USER] Now you are tribal mehn... please cease from it. There are chances you can vote for Ruto and you eat Omena every supper.,
kenya2022_english-3096,"[USER] Why do they all come together, Kenyattas,Mois, Odingas and other looters....kwani Kenya is for the selected few",
kenya2022_english-3097,Kenyans waited until the war started in Ukraine. When they saw a buildup they thought Putin was bluffing?   Why are we like this though?,
kenya2022_english-3098,And then the audacity to tell Kenyans to drive safe? I can’t even!,
kenya2022_english-3099,[USER] Kalonzo should teach these people a lesson and unleash an earthquake by jumping to UDA just like Musalia. That will be a master stroke.,
kenya2022_english-3100,[USER] With your Russian accent you can now look for Putin to help you unleash more attack on Azimio . Kenya will move on with or without grand mullas tweets,
kenya2022_english-3101,[USER] That's my argument as well...let the Russians be,
kenya2022_english-3102,[USER] [USER] I know you will turn this into campaign TOOL from tomorrow. Lack of FOCUS! UDAku and Corruption WILL ALWAYS WALK TOGETHER!,
kenya2022_english-3103,"[USER] [USER] Inakuhusu? 🤣Now you are about to say..""this gender though""🤣🤣😂😂😂😂 We know you sons of Pharaoh!",
kenya2022_english-3104,[USER] Where did he say that? My friend when will you stop taking chang'aa?,
kenya2022_english-3105,[USER] [USER] Jimmy Wanjigi has never poured money anywhere. It’s jus like Muthama saying saying he poured money in wiper  people who know no nothing like you will believe them.,
kenya2022_english-3106,"I don’t like what Ngilu is saying, Uhuru must go home NOW. That’s the constitution. [USER]",
kenya2022_english-3107,[USER] Ukraine is Russia and we all remember that Chernobyl was in Russia.  Russia has taken back what belongs to them.,
kenya2022_english-3108,[USER] [USER] Putin is doing the right thing by defending its territory and its allies from NATO aggression.,
kenya2022_english-3109,[USER] [USER] His focus on the poor is a threat to all these trillions. And so we soldier on.,
kenya2022_english-3110,"[USER] if you speak in their indegenous language, the message is speared in their hearts- Martin Luther King",
kenya2022_english-3111,"[USER] People they are insane what is 30,000 compared to a population of 7m",
kenya2022_english-3112,"[USER] [USER] SC ati ""stop looking knowledgeable?""😂😂 I like how you massacre kiburi effortlessly",
kenya2022_english-3113,[USER] ODM is a dictatorship party.samebwith jubilee.Kenyans won't forget men in Black,
kenya2022_english-3114,[USER] Have you just referred it as a defection? To DAP-K?  That's a self-sieve excice.,
kenya2022_english-3115,[USER] You call kenyans crickets and fools and want to lead them? How special are you and you were unsat by a lady ceo? Bure hii,
kenya2022_english-3116,"[USER] [USER] Believe me, the defense of the Russian Federation is war and devastation.  I hope soon the Russians themselves will overthrow their power, from dictatorship and war.",
kenya2022_english-3117,"[USER] And only Germany and Russia has bombed the whites the rest bomb Africans, Arabs, Asians, South Americans and carrebeans.",
kenya2022_english-3118,What about STFU.  Now is not the time.,
kenya2022_english-3119,RT [USER]: [USER] Me in the ballot whenever i see the name kenyatta even if it will be 2060 i will never vote for them,
kenya2022_english-3120,[USER] When you become a Raila supporter you become blind anyone who gives a divergent views becomes thief disrespectful and outcast,
kenya2022_english-3121,"[USER] Stupid, is Ukraine a sovereign Country?Can they decide  who to befriend without issues? Just stick to Azimio politics",
kenya2022_english-3122,[USER] And you were a woman before becoming Lord Mutai. So what's your point?,
kenya2022_english-3123,[USER] [USER] [USER] Just because the employer was a Chinese ptoo,
kenya2022_english-3124,[USER] [USER] Ati Raila ni DP? Cows like you should not qualify to vote.,
kenya2022_english-3125,[USER] You buy a luo lunch everyday for 2years. The day he gets a job you will discover his palate was built totally different. And he will never dine with you again.,
kenya2022_english-3126,"RT [USER]: [USER] is officially peddling fake news. This headline is misguided, delusional and misleading. This is hatred n…",
kenya2022_english-3127,"[USER] [USER] It's not O's brother, forget this stupid tribal mentality. Wajackoyah talked of legalizing bhang, the reason he is more popular than kalonzo.",
kenya2022_english-3128,[USER] This is how we attend a funeral of our enemy to ensure that indeed they have been buried.#SaganaDeclaration,
kenya2022_english-3129,[USER] Real men have real sense and don't take orders from the betrayers the early the better tell your Baba to wait to be spoonfeded you cow,
kenya2022_english-3130,[USER] 🤔Ulienda wapi mhesh?...arrogance can be detrimental in Political world... jeeeeeciiiii! 😜,
kenya2022_english-3131,[USER] I guess u need brain transplant if its possible . If u can be brainwashed to a point where u can't see that mwananchi is suffering.,
kenya2022_english-3132,[USER] Those are tusmall parties...they can't even have their leaders elected as cattle dip chairmen.,
kenya2022_english-3133,This is the principle Kalenjingas used to invade Kikuyu land in RV while killing and burning women alive in church,
kenya2022_english-3134,"[USER] Sasa how can a doctorate holder sit down and listen lectures from an illiterate busy bodied creasire like that mombasa goon ,I say goon Cox he is a drug dealer.",
kenya2022_english-3135,[USER] Something tells me UK has reserved atleast 3 bullets awaiting UDAku reaction,
kenya2022_english-3136,"[USER] [USER] Nothing like safeguarding the heritage, it's the interest of few Political elites not for COMMON WANJIKU.",
kenya2022_english-3137,[USER] We know people who benefit from Russia propaganda monkey. We saw u advocating for their fake COVID vaccine.,
kenya2022_english-3138,[USER] 12b in your account mweheshimwa  surely??? Please return and repent orelse your poster wife will lead the  cues to hell....,
kenya2022_english-3139,[USER] [USER] U want to lick it? A u gay? Do u get fucked in your ass?,
kenya2022_english-3140,[USER] Divided mind will give you challenges: you are behaving like others are low quality human beings. Serve where you can do your best but not judging others. Serve your present icon without wivering.,
kenya2022_english-3141,[USER] I'm also afraid to fight Russia. Who wouldn't?,
kenya2022_english-3142,"[USER] [USER] Presidents are just village idiots like any other kenyan,stop colonial mentality kama hujui mother tongue blame it on your unknown roots",
kenya2022_english-3143,[USER] [USER] Wanjigi form your own party. You'll be assaulted and forced to kiss *ss,
kenya2022_english-3144,[USER] Until you travel to middle East as a domestic workers from Africa is where they draw the line.,
kenya2022_english-3145,[USER] Selfish gender. Eve accepted to eat the forbidden fruit and didn't want to sin alone. She lured her naked man too.,
kenya2022_english-3146,[USER] Now it is certified if you represent the Luo nation then the Luos are really stupid you think this problems facing Kenyans are for a certain tribe only kumbe ukweli being in ODM doesn't require a brain.,
kenya2022_english-3147,[USER] [USER] U look like a wanted terrorist hiding behind blogging for chief rustler,
kenya2022_english-3148,[USER] The only legacy a I see are Chinese debts that will take us an eternity to out from,
kenya2022_english-3149,[USER] And what is your business in Rwanda matters? Mind your capboard that is full of skeletons. A tale of a blogger playing pan africanism...,
kenya2022_english-3150,"[USER] [USER] you've probably seen thousands of them there.  And they stayed there they stayed or the soldiers let go? like everyone else.  maybe they just didn't see the woman, because only men can be seen there",
kenya2022_english-3151,[USER] [USER] Read your dictionary deeply to understand SKM statement. He is a senior counsel not a ndongomothi .,
kenya2022_english-3152,[USER] Just like the world was powerless to stop US from destroying Iraq and France from killing Al Qadhafi.,
kenya2022_english-3153,RT [USER]: And people from KAKAMEGA will vote this idiot back. Who bewitched you KENYANS?,
kenya2022_english-3154,"[USER] You are a hard-working woman, but sorry. This one you will loose to W5R.",
kenya2022_english-3155,"RT [USER]: I can say Putin is just arrogant as [USER]  yesterday [USER], President Uhuru...",
kenya2022_english-3156,[USER] Russia is a threat to e every country in the world[USER],
kenya2022_english-3157,[USER] Let America come and attack Uganda too. Any help against a Dictator condemned in gross human rights violations is welcomed by even Majority Nationals.,
kenya2022_english-3158,[USER] Africans we are stupid. We treat whites as gods but they treat us like devils. Sad thing is we never stand for our own.,
kenya2022_english-3159,"[USER] What, Do luyhas have their own nation? Say if he believes I am a dog not we are dogs. You and ....",
kenya2022_english-3160,"[USER] Not only Kajiado, the average Kenyan man is an idiot just to be fair.",
kenya2022_english-3161,"[USER] Mr. Mutai, ban them from what? And for what? FIFA is actually right to ban Kenya.",
kenya2022_english-3162,[USER] democracy in ODM is silent... D should be castrated and left as OM...I MEAN  democracy and ODM are two parrallel lines that can never meet,
kenya2022_english-3163,"[USER] [USER] It's an Ukrainan trap. Draw them in, close the roads out and fight them in the city.",
kenya2022_english-3164,"[USER] You with your little knowledge, technical and military ability poking your nose into Russian matters. You should be drafting laws on how to fight Somalia a weaker and worthy opponent for Kenya.",
kenya2022_english-3165,[USER] [USER] [USER] Please show us where the Nazis are that Putin talks about.   The world disagrees with your propaganda.,
kenya2022_english-3166,[USER] Even your African leaders don't care about their people over there.....so what do you expect from them,
kenya2022_english-3167,"[USER] Which Kenyans are you talking about, continue with your makasiriko in Canada peacefully 🤔",
